SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName
13892,10,16269,217,217,AWC Logo Cap,$8.99 ,Sheryl,u,Hunter,Richard,L,Cooper
14066,22,6629,137,13ds7,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
14238,12,2425,336,840,"ML Mountain Frame - Black, 44",348.76,,o,Locksley,Brad,M,Goel
14271,12,13380,357,357,"Women's Tights, S",74.99,,o,Locksley,María,,Flores
14274,12,18923,403,403,"LL Touring Frame - Blue, 62",333.42 $$,,o,Locksley,Trisha,,Sun
14321,22,6629,137,137df,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
14702,22,6629,137,137jj,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
14728,14,16034,39,543,Thin-Jam Hex Nut 10,,Heather,c,McBadden,Raymond,W,Madan
14815,13,11446,13,13??//,Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
14883,5,9765,327,327,"ML Road Frame-W - Yellow, 38",594.83 Rs,Innes,e,del Castillo,Jésus,K,Munoz
15450,18,1452,340,340,"ML Road Frame-W - Yellow, 44",594.83 Rs,Anne,i,Ringer,Ann,,Gonzalez
15772,12,2425,336,840,"ML Mountain Frame - Black, 44",348.76,,o,,Brad,M,Goel
15792,12,13380,357,357,"Women's Tights, S",74.99,,o,,María,,Flores
15795,12,18923,403,403,"LL Touring Frame - Blue, 62",333.42 $$,,o,,Trisha,,Sun
16113,3,1699,166,670,Metal Sheet 6,389.6,Cheryl,NULL,Null,Arianna,M,Bell
16150,12,18923,403,403,"LL Touring Frame - Blue, 62",333.42 $$,Charlene,o,,Trisha,,Sun
16194,12,13380,357,357,"Women's Tights, S",74.99,Charlene,o,,María,,Flores
16223,12,2425,336,840,"ML Mountain Frame - Black, 44",348.76,Charlene,o,,Brad,M,Goel
16235,7,3615,30,30,Flat Washer 7,418.8,,r,Green,Catherine,L,Murphy
16263,7,6876,467,467,"Touring-3000 Yellow, 50",742.35,Marjorie,r,Green,Fernando,J,Jenkins
16266,7,12419,9,513,Chainring Bolts,0,Marjorie,r,Green,Levi,,Gonzalez
16294,7,15680,446,950,Touring Pedal,80.99,Marjorie,r,Green,Philip,M,Gutierrez
16299,7,3615,30,30,Flat Washer 7,418.8,Marjorie,r,Green,Catherine,L,Murphy
16494,22,12172,183,183m,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
16532,11,6641,289,793,,2294.99,Livia,a,Karsen,Ethan,A,Lal
16601,8,19158,77,77?>,Handlebar Tube,636.8,Morningstar,r,Greene,Victoria,,Powell
16911,22,6629,137,137%^,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
16982,17,125,247,247,"HL Mountain Frame - Silver, 46",1364.5/ -,Albert,i,Ringer,Abigail,H,Wood
17024,6,137,399,903,Rear Derailleur,121.46,Ann,u,Dull,Abigail,L,Flores
17658,10,16269,217,217,AWC Logo Cap,8.99GDB,Sheryl,u,Hunter,Richard,L,Cooper
17854,14,16034,39,543,,,Heather,c,McBadden,Raymond,W,Madan
17899,17,125,247,247,"HL Mountain Frame - Silver, 46",1364.5/ -,,i,Ringer,Abigail,H,Wood
17954,15,3014,107,1-0/7,Thin-Jam Lock Nut 5,85.6,Michael,',O'Leary,Caleb,,Campbell
18121,3,12654,187,187,LL Mountain Seat Assembly,133.34,Cheryl,NULL,Null,Louis,,Hu
18124,3,18197,233,233,"LL Road Frame - Red, 58",337.22,Cheryl,NULL,Null,Tabitha,M,Rodriguez
18741,15,7123,293,797,"Mountain-300 Black, 48",1079.99,Michael,',O'Leary,Gabriella,,Rivera
18984,15,7123,293,797,"Mountain-300 Black, 48",EUR 1079.99,Michael,',O'Leary,Gabriella,,Rivera
19102,3,1699,166,670,Metal Sheet 6,389.6,null,NULL,Null,Arianna,M,Bell
19135,3,12654,187,187,LL Mountain Seat Assembly,133.34,null,NULL,Null,Louis,,Hu
19138,3,18197,233,233,"LL Road Frame - Red, 58",337.22,null,NULL,Null,Tabitha,M,Rodriguez
20338,3,18197,233,233,"LL Road Frame - Red, 58",337.22,null,a,Carson,Tabitha,M,Rodriguez
20387,3,12654,187,187,LL Mountain Seat Assembly,133.34,null,a,Carson,Louis,,Hu
20418,3,1699,166,670,Metal Sheet 6,389.6,null,a,Carson,Arianna,M,Bell
20461,18,1452,340,340,"ML Road Frame-W - Yellow, 44",Rs 594.83,Anne,i,Ringer,Ann,,Gonzalez
20602,8,8203,56,560,Hex Nut 16,75.4GBD,Morningstar,r,Greene,Isabel,,Long
21727,12,2425,336,840,"ML Mountain Frame - Black, 44",348.76,Charlene,o,Locksley,Brad,M,Goel
21737,1,1,1,11,Adjustable Race,$1.60 ,Abraham,e,Bennet,Aaron,,
21760,12,13380,357,357,"Women's Tights, S",74.99,Charlene,o,Locksley,María,,Flores
21763,12,18923,403,403,"LL Touring Frame - Blue, 62",333.42 $$,Charlene,o,Locksley,Trisha,,Sun
22436,17,5668,293,293,"Mountain-300 Black, 48",EUR 1079.99,Albert,i,Ringer,Donald,,Raman
22554,22,6629,137,137?,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
22580,14,16034,39,543,,,Heather,c,,,,
24351,5,9765,327,327,"ML Road Frame-W - Yellow, 38",Rs 594.83,Innes,e,del Castillo,Jésus,K,Munoz
24450,1,1,1,11,Adjustable Race,1.6,Abraham,e,Bennet,Aaron,,Alexander
24700,1,1,1,11,Adjustable Race,$1.60 ,Abraham,e,Bennet,Aaron,,Alexander
26952,3,1699,166,670,Metal Sheet 6,389.6,null,,Carson,Arianna,M,Bell
26985,3,12654,187,187,LL Mountain Seat Assembly,133.34,null,,Carson,Louis,,Hu
26988,3,18197,233,233,"LL Road Frame - Red, 58",337.22,null,,Carson,Tabitha,M,Rodriguez
27332,3,1699,166,670,Metal Sheet 6,389.6,Cheryl,,Carson,Arianna,M,Bell
27365,3,12654,187,187,LL Mountain Seat Assembly,133.34,Cheryl,,Carson,Louis,,Hu
27368,3,18197,233,233,"LL Road Frame - Red, 58",337.22,Cheryl,,Carson,Tabitha,M,Rodriguez
27420,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 Eur,Abraham,e,Bennet,Patrick,L,Sanders
27579,14,11339,246,750,"HL Mountain Frame - Silver, 48",1364.5EUR,Heather,c,McBadden,Katrina,M,Sharma
28182,8,8203,56,560,Hex Nut 16,75.4 GBD,Morningstar,r,Greene,Isabel,,Long
29207,2,16870,140,140,Lock Ring,829.8,,l,,Ryan,C,Davis
29227,2,372,73,577,Hex Nut 15,472.8,,l,,Alberto,,Ramos
29230,2,5915,119,623,Lock Nut 16,88,,l,,Eddie,,Gomez
29637,2,5915,119,623,Lock Nut 16,88,Reginald,l,,Eddie,,Gomez
29670,2,16870,140,140,Lock Ring,829.8,Reginald,l,,Ryan,C,Davis
29698,2,372,73,577,Hex Nut 15,472.8,Reginald,l,,Alberto,,Ramos
30749,5,9765,327,327,"ML Road Frame-W - Yellow, 38",GBP 594.83,Innes,e,del Castillo,Jésus,K,Munoz
31508,18,1452,340,340,"ML Road Frame-W - Yellow, 44",GBP 594.83,Anne,i,Ringer,Ann,,Gonzalez
32310,10,16269,217,217,AWC Logo Cap,8.99/-,Sheryl,u,Hunter,Richard,L,Cooper
32612,3,12654,187,187,LL Mountain Seat Assembly,133.34,,,Carson,Louis,,Hu
32615,3,18197,233,233,"LL Road Frame - Red, 58",337.22,,,Carson,Tabitha,M,Rodriguez
32643,3,1699,166,670,Metal Sheet 6,389.6,,,Carson,Arianna,M,Bell
32983,3,18197,233,233,"LL Road Frame - Red, 58",337.22,,a,Carson,Tabitha,M,Rodriguez
33011,3,1699,166,670,Metal Sheet 6,389.6,,a,Carson,Arianna,M,Bell
33044,3,12654,187,187,LL Mountain Seat Assembly,133.34,,a,Carson,Louis,,Hu
34039,10,16269,217,217,AWC Logo Cap,RS.8.99,Sheryl,u,Hunter,Richard,L,Cooper
37124,1,1,1,11,Adjustable Race,1.6,,,,Aaron,,Alexander
37127,1,15543,47,47,Thin-Jam Hex Nut 4,441.6,,,,Patrick,L,Sanders
37151,1,3261,437,437,ML Road Tire,24.99,,,,Carlos,,Howard
37154,1,8804,483,483,"Touring-3000 Blue, 44",742.35,,,,James,C,Evans
37157,1,4588,26,530,Flat Washer 4,0,,,,Cristina,,Xu
37182,1,12065,416,920,LL Road Seat/Saddle,27.12,,,,Kyle,T,Young
37185,1,7849,463,967,"Touring-3000 Blue, 54",742.35,,,,Harold,D,Subram
37249,1,1,1,11,Adjustable Race,Euro1.6,,,,Aaron,,Alexander
37508,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 Eur,,,,Patrick,L,Sanders
38226,1,3261,437,437,ML Road Tire,24.99,,,Bennet,Carlos,,Howard
38229,1,8804,483,483,"Touring-3000 Blue, 44",742.35,,,Bennet,James,C,Evans
38232,1,4588,26,530,Flat Washer 4,0,,,Bennet,Cristina,,Xu
38254,1,12065,416,920,LL Road Seat/Saddle,27.12,,,Bennet,Kyle,T,Young
38279,1,3261,437,437,ML Road Tire,24.99$$,,,Bennet,Carlos,,Howard
38310,1,12065,416,920,LL Road Seat/Saddle,27.12,Abraham,,Bennet,Kyle,T,Young
38313,1,7849,463,967,"Touring-3000 Blue, 54",742.35,Abraham,,Bennet,Harold,D,Subram
38315,1,1,1,11,Adjustable Race,1.6,Abraham,,Bennet,Aaron,,Alexander
38318,1,15543,47,47,Thin-Jam Hex Nut 4,441.6$$,Abraham,,Bennet,Patrick,L,Sanders
38343,1,3261,437,437,ML Road Tire,24.99,Abraham,,Bennet,Carlos,,Howard
38346,1,8804,483,483,"Touring-3000 Blue, 44",742.35,Abraham,,Bennet,James,C,Evans
38349,1,4588,26,530,Flat Washer 4,0,Abraham,,Bennet,Cristina,,Xu
38367,22,10738,323,827,LL Road Front Wheel,$85.57 ,Johnson,h,White,Julie,M,Luo
38381,1,15543,47,47,Thin-Jam Hex Nut 4,441.6,Abraham,,Bennet,Patrick,L,Sanders
38409,1,8804,483,483,"Touring-3000 Blue, 44",742.35Euro,Abraham,,Bennet,James,C,Evans
38504,1,7849,463,967,"Touring-3000 Blue, 54",742.35,,,Bennet,Harold,D,Subram
38506,1,1,1,11,Adjustable Race,1.6,,,Bennet,Aaron,,Alexander
38509,1,15543,47,47,Thin-Jam Hex Nut 4,441.6,,,Bennet,Patrick,L,Sanders
38518,3,12654,187,187,LL Mountain Seat Assembly,133.34,,a,,Louis,,Hu
38521,3,18197,233,233,"LL Road Frame - Red, 58",337.22,,a,,Tabitha,M,Rodriguez
38549,3,1699,166,670,Metal Sheet 6,389.6,,a,,Arianna,M,Bell
38633,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 Eur,,,Bennet,Patrick,L,Sanders
39068,1,1,1,11,Adjustable Race,Euro1.6,,,Bennet,Aaron,,Alexander
39144,3,12654,187,187,LL Mountain Seat Assembly,133.34,Cheryl,a,,Louis,,Hu
39147,3,18197,233,233,"LL Road Frame - Red, 58",337.22,Cheryl,a,,Tabitha,M,Rodriguez
39175,3,1699,166,670,Metal Sheet 6,389.6,Cheryl,a,,Arianna,M,Bell
39455,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 Eur,Abraham,,Bennet,Patrick,L,Sanders
40332,1,1,1,11,Adjustable Race,Euro1.6,Abraham,,Bennet,Aaron,,Alexander
41524,17,125,247,247,"HL Mountain Frame - Silver, 46",1364.5EUR,Albert,i,Ringer,Abigail,H,Wood
41553,10,5314,196,700,LL Spindle/Axle,-418.4,Sheryl,u,Hunter,Dennis,G,Wu
41568,13,3752,429,933,"LL Mountain Frame - Black, 42",-249.79,Stearns,a,MacFeather,Charles,E,Sanders
41586,10,16269,217,217,AWC Logo Cap,-8.99,Sheryl,u,Hunter,Richard,L,Cooper
41773,22,6629,137,137(),Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
41831,20,15061,04-Mar,43,Thin-Jam Hex Nut 16,72.8,Dean,t,Straight,Nicolas,,Raje
42253,1,1,1,11,Adjustable Race,Euro1.6,Abraham,e,Bennet,Aaron,,Alexander
42916,8,8203,56,560,Hex Nut 16,75.4 $,Morningstar,r,Greene,Isabel,,Long
43841,4,17242,213,717,"Sport-100 Helmet, Black",34.99,Michel,e,,Sean,,Green
43844,4,3026,259,763,"Road-450 Red, 58",1457.99,Michel,e,,Caleb,,Patterson
44518,3,1699,166,670,Metal Sheet 6,389.6,Cheryl,a,Carson,Arianna,M,Bell
44551,3,12654,187,187,LL Mountain Seat Assembly,133.34,Cheryl,a,Carson,Louis,,Hu
44554,3,18197,233,233,"LL Road Frame - Red, 58",337.22,Cheryl,a,Carson,Tabitha,M,Rodriguez
46091,1,15543,47,47sf,Thin-Jam Hex Nut 4,441.6,Abraham,e,Bennet,Patrick,L,Sanders
46659,22,6629,137,137__,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
46835,13,17968,383,887,Fender Set - Mountain,-21.98,Stearns,a,MacFeather,Steven,L,Peterson
47557,22,12172,183,183*(,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
55001,1,15543,47,47,Thin-Jam Hex Nut 4,441.6$$,Abraham,e,Bennet,Patrick,L,Sanders
56248,6,137,399,903,Rear Derailleur,-121.46,Ann,u,Dull,Abigail,L,Flores
56271,10,2053,263,263,"Road-450 Red, 52",-1457.99,Sheryl,u,Hunter,Barbara,,Lin
56302,14,11339,246,750,"HL Mountain Frame - Silver, 48",R.s. 1364.5,Heather,c,McBadden,Katrina,M,Sharma
57173,12,18923,403,403,"LL Touring Frame - Blue, 62",EUR 333.42,Charlene,o,Locksley,Trisha,,Sun
57412,2,16870,140,140,Lock Ring,829.8,Reginald,l,Blotchet-Halls,Ryan,C,Davis
57440,2,372,73,577,Hex Nut 15,472.8,Reginald,l,Blotchet-Halls,Alberto,,Ramos
57443,2,5915,119,623,Lock Nut 16,88,Reginald,l,Blotchet-Halls,Eddie,,Gomez
58472,6,137,399,903,Rear Derailleur,121.46,Ann,u,,Abigail,L,Flores
58498,11,17596,310,310,LL Headset,34.2,Livia,a,,Sheena,,Chande
58505,6,11092,420,420,ML Touring Seat/Saddle,39.14,Ann,u,,Kate,,Raje
61405,17,125,247,247,"HL Mountain Frame - Silver, 46",R.s. 1364.5,Albert,i,Ringer,Abigail,H,Wood
62158,22,12172,183,GH183,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
62410,22,6629,137,j137,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
62794,22,6629,137,137k,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
62799,10,16269,217,217,AWC Logo Cap,8.99Rs,Sheryl,u,Hunter,Richard,L,Cooper
63172,22,12172,183,183g,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
63291,20,15061,43,*(43,Thin-Jam Hex Nut 16,72.8,Dean,t,Straight,Nicolas,,Raje
63302,10,16269,217,217,AWC Logo Cap,8.99czk,Sheryl,u,Hunter,Richard,L,Cooper
63616,22,6629,137,137n,Lock Nut 4,183.2,Johnson,h,White,Ethan,,Perry
64175,20,15061,43,43ASd,Thin-Jam Hex Nut 16,72.8,Dean,t,Straight,Nicolas,,Raje
64511,17,5668,293,293 Thg,"Mountain-300 Black, 48",EUR 1079.99,Albert,i,Ringer,Donald,,Raman
64758,22,12172,183,??183,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
64799,22,10738,WR323,827,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
65141,22,12172,183,1f83,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
65246,22,10738,323,827,LL Road Front Wheel,85.565/-,Johnson,h,White,Julie,M,Luo
65403,17,5668,293,293 Thg,"Mountain-300 Black, 48",1079.99,Albert,i,Ringer,Donald,,Raman
65437,22,10738,323sd,827,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
65568,20,15061,43,4??3,Thin-Jam Hex Nut 16,72.8,Dean,t,Straight,Nicolas,,Raje
65761,14,7230,60,60,Hex Nut 9,152.4,Heather,c,,Garrett,,Murphy
65769,22,12172,183,18fm3,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
65805,11,1098,243,747,"LL Road Frame - Black, 52",337.22,Livia,a,,Amanda,M,Bennett
66287,14,16034,39,543,,144,Heather,c,McBadden,Raymond,W,Madan
66456,22,12172,183,183--,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
66903,22,12172,183,18fg3,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
67278,22,12172,183,183LHJ,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
67406,22,12172,183,fg183,LL Road Rim,306,Johnson,h,White,Latasha,,Suarez
67611,14,16034,39,543,,144,NULL,NULL,NULL,NULL,NULL,Madan
71218,14,16034,39,543,Thin-Jam Hex Nut 10,144,Heather,c,McBadden,Raymond,W,Madan
72231,14,16034,39,543,Thin-Jam Hex Nut 10,144INR,Heather,c,McBadden,Raymond,W,Madan
74471,6,14353,353,857,Headlights - Weatherproof,-44.99,Ann,u,Dull,Miguel,,Gonzalez
75410,22,10738,323dfg,827,LL Road Front Wheel,85.565,Johnson,h,White,Julie,M,Luo
76430,11,6641,289,793,"Men's Sports Shorts, L",2294.99,Livia,a,Karsen,Ethan,A,Lal
86022,15,7123,293,293 Thg,"Mountain-300 Black, 48",1079.99,Michael,',O'Leary,Gabriella,,Rivera
89896,10,16269,217,217,AWC Logo Cap,Euro8.99,Sheryl,u,Hunter,Richard,L,Cooper
97761,1,1,1,11,Adjustable Race,1.6Rs,Abraham,e,Bennet,Aaron,,Alexander
100728,14,11339,246,750,"HL Mountain Frame - Silver, 48",GBP 1364.5,Heather,c,McBadden,Katrina,M,Sharma
100985,15,7123,293,293 Thg,"Mountain-300 Black, 48",1079.99 $$Eur,Michael,',O'Leary,Gabriella,,Rivera
101423,15,7123,293,797,"Mountain-300 Black, 48",1079.99 $$Eur,Michael,',O'Leary,Gabriella,,Rivera
101439,1,15543,47,47,Thin-Jam Hex Nut 4,441.6$$Rs,Abraham,e,Bennet,Patrick,L,Sanders
105535,13,11446,13,13ALOK,Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
106349,15,7123,293,797,"Mountain-300 Black, 48",Rs.s 1079.99,Michael,',O'Leary,Gabriella,,Rivera
106811,13,11446,13,13{},Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
107756,13,11446,13,"13""""",Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
108707,6,137,399,903,Rear Derailleur,121.46inR,Ann,u,Dull,Abigail,L,Flores
109332,13,11446,13,13<<>>as,Chain Stays,64.8,Stearns,a,MacFeather,Keith,,Lal
109985,10,16269,217,217,AWC Logo Cap,Rs8.99,Sheryl,u,Hunter,Richard,L,Cooper
110794,6,137,399,903,Rear Derailleur,121.46inR,,,,,,
111295,6,137,399,903,Rear Derailleur,121.46,,,,,,
114635,15,7123,293,"797 """"""","Mountain-300 Black, 48",1079.99,Michael,',O'Leary,Gabriella,,Rivera
116106,1,1,1,11,Adjustable Race,Czk 1.6,Abraham,e,Bennet,Aaron,,Alexander
121851,1,15543,47,47,Thin-Jam Hex Nut 4,EUR 441.6,Abraham,e,Bennet,Patrick,L,Sanders
134180,12,18923,403,403,"LL Touring Frame - Blue, 62",333.42 R.s.,Charlene,o,Locksley,Trisha,,Sun
142269,14,11339,246,750$%^&,"HL Mountain Frame - Silver, 48",GBP 1364.5,Heather,c,McBadden,Katrina,M,Sharma
146861,14,11339,246,750$%^&,"HL Mountain Frame - Silver, 48",1364.5,Heather,c,McBadden,Katrina,M,Sharma
148900,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 r.s.,Abraham,e,Bennet,Patrick,L,Sanders
153312,22,10738,323,827,LL Road Front Wheel,85.565$,Johnson,h,White,Julie,M,Luo
153897,1,7849,463,967,"Touring-3000 Blue, 54",742.35,Abraham,e,,Harold,D,Subram
153899,1,1,1,11,Adjustable Race,1.6,Abraham,e,,Aaron,,Alexander
153902,1,15543,47,47,Thin-Jam Hex Nut 4,441.6,Abraham,e,,Patrick,L,Sanders
153927,1,3261,437,437,ML Road Tire,24.99,Abraham,e,,Carlos,,Howard
153930,1,8804,483,483,"Touring-3000 Blue, 44",742.35,Abraham,e,,James,C,Evans
153933,1,4588,26,530,Flat Washer 4,0,Abraham,e,,Cristina,,Xu
153958,1,12065,416,920,LL Road Seat/Saddle,27.12,Abraham,e,,Kyle,T,Young
154476,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 r.s.,Abraham,e,,Patrick,L,Sanders
161473,15,7123,293,"797 """"""","Mountain-300 Black, 48",1079.99 $$,Michael,',O'Leary,Gabriella,,Rivera
165579,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 $Eur,Abraham,e,Bennet,Patrick,L,Sanders
166884,22,10738,323,827,LL Road Front Wheel,Eur 85.565,Johnson,h,White,Julie,M,Luo
172571,14,11339,246,750,"HL Mountain Frame - Silver, 48",1364.5,Heather,c,McBadden,Katrina,M,Sharma
172826,14,11339,246,750,"HL Mountain Frame - Silver, 48",1364.5 R.s.,Heather,c,McBadden,Katrina,M,Sharma
176200,10,16269,217,217,AWC Logo Cap,EUR8.99,Sheryl,u,Hunter,Richard,L,Cooper
176698,17,125,247,247,"HL Mountain Frame - Silver, 46",1364.5 R.s.,Albert,i,Ringer,Abigail,H,Wood
179842,14,19295,476,-980,"Touring-2000 Blue, 50",1214.85,Heather,c,McBadden,Warren,,Zhao
179891,11,1098,243,-747,"LL Road Frame - Black, 52",337.22,Livia,a,Karsen,Amanda,M,Bennett
185393,6,137,399,AS903</$,Rear Derailleur,121.46,Ann,u,Dull,Abigail,L,Flores
187372,1,15543,47,47r,Thin-Jam Hex Nut 4,441.6,Abraham,e,Bennet,Patrick,L,Sanders
188459,1,15543,47,47gg,Thin-Jam Hex Nut 4,441.6,Abraham,e,Bennet,Patrick,L,Sanders
189379,1,15543,47,47rg,Thin-Jam Hex Nut 4,441.6,Abraham,e,Bennet,Patrick,L,Sanders
190272,1,15543,47,47y,Thin-Jam Hex Nut 4,441.6,Abraham,e,Bennet,Patrick,L,Sanders
190656,1,15543,47,47we,Thin-Jam Hex Nut 4,441.6,Abraham,e,Bennet,Patrick,L,Sanders
200064,20,13627,196,700,LL Spindle/Axle,418.4,Dean,t,Straight,Marvin,C,Gomez
200497,22,10738,323,827,LL Road Front Wheel,Rs. 85.565,Johnson,h,White,Julie,M,Luo
203165,14,11339,246,750 GH*(),"HL Mountain Frame - Silver, 48",1364.5 R.s.,Heather,c,McBadden,Katrina,M,Sharma
203612,14,11339,246,750 GH*(),"HL Mountain Frame - Silver, 48",1364.5,Heather,c,McBadden,Katrina,M,Sharma
210642,1,1,1,11,Adjustable Race,1.6,,,,,,
221315,15,7123,293,wer%797,"Mountain-300 Black, 48",1079.99,Michael,',O'Leary,Gabriella,,Rivera
222947,12,18923,403,403,"LL Touring Frame - Blue, 62",R.s. 333.42,Charlene,o,Locksley,Trisha,,Sun
223054,17,125,247,750 GH*(),"HL Mountain Frame - Silver, 46",1364.5,Albert,i,Ringer,Abigail,H,Wood
223057,17,5668,293,wer%797,"Mountain-300 Black, 48",1079.99,Albert,i,Ringer,Donald,,Raman
228604,1,1,1,11,Adjustable Race,1.6,,e,Bennet,Aaron,,Alexander
230065,1,1,1,11,Adjustable Race,1.6,,e,Bennet,Null,,Alexander
231519,15,726,170,170,HL Nipple,196.4,Michael,',O'Leary,Alexis,H,Hall
236238,14,11339,246,750,"HL Mountain Frame - Silver, 48",$$1364.5,Heather,c,McBadden,Katrina,M,Sharma
240095,,5915,119,623,Lock Nut 16,88,Reginald,l,Blotchet-Halls,Eddie,,Gomez
240144,,372,73,577,Hex Nut 15,472.8,Reginald,l,Blotchet-Halls,Alberto,,Ramos
240180,,16870,140,140,Lock Ring,829.8,Reginald,l,Blotchet-Halls,Ryan,C,Davis
241087,2,372,73,577,Hex Nut 15,472.8,123#,l,Blotchet-Halls,Alberto,,Ramos
241090,2,5915,119,623,Lock Nut 16,88,123#,l,Blotchet-Halls,Eddie,,Gomez
241123,2,16870,140,140,Lock Ring,829.8,123#,l,Blotchet-Halls,Ryan,C,Davis
241498,1,1,1,11,Adjustable Race,1.6,,e,Bennet,Null,,
243074,1,1,1,11,Adjustable Race,1.6,Abraham,e,Bennet,Null,,
244918,1,15543,47,47,Thin-Jam Hex Nut 4,441.6 $$EU,Abraham,e,Bennet,Patrick,L,Sanders
249332,1,1,1,11,Adjustable Race,1.6,Abraham,e,Bennet,Nul,,
251151,1,1,1,11,Adjustable Race,1.6,Abraham,e,Bennet,Nul,,Alexander
252215,22,10738,323,827,LL Road Front Wheel,85.565 $,Johnson,h,White,Julie,M,Luo
258856,15,7123,293,wer%797,"Mountain-300 Black, 48",1079.99 r.s.,Michael,',O'Leary,Gabriella,,Rivera
258953,5,9765,327,327{},"ML Road Frame-W - Yellow, 38",594.83,Innes,e,del Castillo,Jésus,K,Munoz
259674,15,7123,293,797,"Mountain-300 Black, 48",1079.99 r.s.,Michael,',O'Leary,Gabriella,,Rivera
259837,18,1452,340,klo340,"ML Road Frame-W - Yellow, 44",594.83,Anne,i,Ringer,Ann,,Gonzalez
261106,18,1452,340,340<>?,"ML Road Frame-W - Yellow, 44",594.83,Anne,i,Ringer,Ann,,Gonzalez
262757,5,9765,327,327dhfy,"ML Road Frame-W - Yellow, 38",594.83,Innes,e,del Castillo,Jésus,K,Munoz
263482,6,137,399,903,Rear Derailleur,121.46,Null,Null,Null,Null,Null,Null
264776,17,125,247,247,"HL Mountain Frame - Silver, 46",$$1364.5,Null,Null,Null,Null,Null,Null
264833,17,5668,293,293,"Mountain-300 Black, 48",1079.99 r.s.,Albert,i,Ringer,Donald,,Raman
266714,17,125,247,247,"HL Mountain Frame - Silver, 46",1364.5,Null,Null,Null,Null,Null,Null
267353,17,125,247,247yuo,"HL Mountain Frame - Silver, 46",1364.5,Null,Null,Null,Null,Null,Null
272307,17,125,247,247yuo,"HL Mountain Frame - Silver, 46",1364.5,Albert,i,Ringer,Abigail,H,Wood
272763,14,11339,246,247yuo,"HL Mountain Frame - Silver, 48",1364.5,Heather,c,McBadden,Katrina,M,Sharma
300225,4,13981,280,280,"Mountain-100 Black, 38",3374.99,Michl,e,DeFrance,Melanie,B,Russell
300253,4,17242,213,717,"Sport-100 Helmet, Black",34.99,Michl,e,DeFrance,Sean,,Green
300256,4,3026,259,763,"Road-450 Red, 58",1457.99,Michl,e,DeFrance,Caleb,,Patterson
313231,12,18923,403,403,"LL Touring Frame - Blue, 62",$$ 333.42 EU,Charlene,o,Locksley,Trisha,,Sun
314363,5,9765,327,327,"ML Road Frame-W - Yellow, 38",594.83/-,Innes,e,del Castillo,Jésus,K,Munoz
315377,18,1452,340,340,"ML Road Frame-W - Yellow, 44",594.83/-,Anne,i,Ringer,Ann,,Gonzalez
327992,3,18197,233,233,"LL Road Frame - Red, 58",337.22,Chryl,a,Carson,Tabitha,M,Rodriguez
328020,3,1699,166,670,Metal Sheet 6,389.6,Chryl,a,Carson,Arianna,M,Bell
328053,3,12654,187,187,LL Mountain Seat Assembly,133.34,Chryl,a,Carson,Louis,,Hu
328701,5,9765,327,327,"ML Road Frame-W - Yellow, 38",594.83$$,Innes,e,del Castillo,Jésus,K,Munoz
333062,18,1452,340,340,"ML Road Frame-W - Yellow, 44",594.83$$,Anne,i,Ringer,Ann,,Gonzalez
336636,22,10738,323,827,LL Road Front Wheel,85.565 R.s.,Johnson,h,White,Julie,M,Luo
989789,20,6480,43,548,Thin-Jam Hex Nut 16,72.8,Dean,t,Straight,Erica,,Lu
